benchmark,controller,success_rate_mean,success_rate_std,path_length_mean,collision_rate_mean,latency_ms_mean,mode_coverage_mean,n_seeds,n_episodes
reaching,Linear MPC,1.0,0.0,5.442887615731886,0.09883040935672513,2.709722883688907,0.0,1,5
reaching,Nonlinear MPC (iLQR),1.0,0.0,5.540563382888984,0.10760233918128655,28.157204711450298,0.0,1,5
reaching,Collision-Free MPC,1.0,0.0,5.434141964568992,0.10130718954248366,79.83312258174266,0.0,1,5
reaching,Diffusion Warm-Start MPC,1.0,0.0,5.4969135020312505,0.11111111111111112,73.24843903382619,0.0,1,5
reaching,MIP (standalone),0.4,0.0,66.82400862317476,0.04529411764705882,0.006945194429991877,0.0,1,5
reaching,DDPM Policy,0.0,0.0,3.9110822049713128,0.0,5.17095541736732,0.0,1,5
reaching,Flow Matching Policy,0.2,0.0,68.13307204905061,0.04,4.671726827509701,0.0,1,5
reaching,Regression Policy,0.0,0.0,104.11315993803498,0.03,0.07648066462328038,0.0,1,5
reaching,Iterative Regression Policy,0.2,0.0,88.23998716151296,0.05333333333333333,0.230343962709109,0.0,1,5
